,geometry,Year,wetdry
2958,POINT (563222.9519700834 3477115.3388190777),2021.0,dry
2959,POINT (563222.982239941 3477110.338910705),2021.0,dry
2960,POINT (563223.0125097985 3477105.339002332),2021.0,dry
2961,POINT (563223.0427796561 3477100.3390939594),2021.0,dry
2962,POINT (563223.0730495136 3477095.3391855867),2021.0,dry
2963,POINT (563223.1033193712 3477090.339277214),2021.0,dry
2964,POINT (563223.1335892287 3477085.3393688416),2021.0,dry
2965,POINT (563223.1638590863 3477080.339460469),2021.0,dry
2966,POINT (563223.1941289438 3477075.339552096),2021.0,dry
2967,POINT (563220.1001191639 3477071.4742986085),2021.0,dry
2968,POINT (563216.8684199195 3477067.6590502555),2021.0,dry
2969,POINT (563213.6367206753 3477063.8438019026),2021.0,dry
2970,POINT (563210.4050214309 3477060.0285535497),2021.0,dry
2971,POINT (563207.1733221867 3477056.2133051967),2021.0,dry
2972,POINT (563203.9416229425 3477052.398056844),2021.0,dry
2973,POINT (563200.7099236981 3477048.582808491),2021.0,dry
2974,POINT (563197.4782244539 3477044.767560138),2021.0,dry
2975,POINT (563197.0069471702 3477039.949796199),2021.0,dry
2976,POINT (563197.0372039473 3477034.949887747),2021.0,dry
2977,POINT (563194.4784588154 3477030.8902441505),2021.0,dry
2978,POINT (563191.2467473185 3477027.0750061763),2021.0,dry
2979,POINT (563188.5998534381 3477023.2633070895),2021.0,dry
2980,POINT (563191.8775006253 3477019.487458984),2021.0,dry
2981,POINT (563195.1551478126 3477015.7116108784),2021.0,dry
2982,POINT (563197.1793317352 3477011.4632866085),2021.0,dry
2983,POINT (563197.2095882723 3477006.463378155),2021.0,dry
2984,POINT (563198.3226463195 3477001.8716183174),2021.0,dry
2985,POINT (563201.600300289 3476998.0957760997),2021.0,dry
2986,POINT (563204.8779542585 3476994.3199338815),2021.0,dry
2987,POINT (563921.8218996222 3476855.985641422),2021.0,dry
2988,POINT (563925.0533772684 3476859.801077469),2021.0,dry
2989,POINT (563928.2848549146 3476863.616513515),2021.0,dry
2990,POINT (563933.1533852806 3476863.9282962424),2021.0,dry
2991,POINT (563938.1532915869 3476863.958905527),2021.0,dry
2992,POINT (563943.1531978932 3476863.989514812),2021.0,dry
2993,POINT (563947.4359679801 3476865.554947451),2021.0,dry
2994,POINT (563950.6674340396 3476869.3703933107),2021.0,dry
2995,POINT (563953.8989000992 3476873.18583917),2021.0,dry
2996,POINT (563958.3711879939 3476874.345670922),2021.0,dry
2997,POINT (563963.3710942352 3476874.3762908205),2021.0,dry
2998,POINT (563966.7059113135 3476877.9705340345),2021.0,dry
2999,POINT (563969.9373690012 3476881.7859869846),2021.0,dry
3000,POINT (563973.589157223 3476884.7018511444),2021.0,dry
3001,POINT (563978.5890633992 3476884.7324816575),2021.0,dry
3002,POINT (563983.5889695756 3476884.76311217),2021.0,dry
3003,POINT (563988.5888757518 3476884.7937426833),2021.0,dry
3004,POINT (563992.3199143035 3476887.539985029),2021.0,dry
3005,POINT (563995.5513604042 3476891.3554477924),2021.0,dry
3006,POINT (563998.8069091573 3476895.1193265566),2021.0,dry
3007,POINT (564003.8068152686 3476895.149967683),2021.0,dry
3008,POINT (564008.3583451936 3476896.140209839),2021.0,dry
3009,POINT (564011.5897777653 3476899.95568406),2021.0,dry
3010,POINT (564014.8212103371 3476903.7711582817),2021.0,dry
3011,POINT (564018.052642909 3476907.586632503),2021.0,dry
3012,POINT (564021.2840754808 3476911.402106724),2021.0,dry
3013,POINT (564024.5155080525 3476915.2175809457),2021.0,dry
3014,POINT (564027.7469406244 3476919.033055167),2021.0,dry
3015,POINT (564030.9783731962 3476922.8485293887),2021.0,dry
3016,POINT (564034.460816785 3476926.126799887),2021.0,dry
3017,POINT (564039.4607227914 3476926.1574581102),2021.0,dry
3018,POINT (564043.7853253647 3476927.6333606406),2021.0,dry
3019,POINT (564047.016731515 3476931.448857239),2021.0,dry
3020,POINT (564050.2481376652 3476935.2643538374),2021.0,dry
3021,POINT (564053.4795438155 3476939.0798504357),2021.0,dry
3022,POINT (564056.7109499658 3476942.895347034),2021.0,dry
3023,POINT (564059.9423561161 3476946.710843632),2021.0,dry
3024,POINT (564063.1737622664 3476950.5263402304),2021.0,dry
3025,POINT (564066.4051684167 3476954.3418368287),2021.0,dry
3026,POINT (564069.636574567 3476958.157333427),2021.0,dry
3027,POINT (564072.8679807172 3476961.9728300255),2021.0,dry
3028,POINT (564076.0993868675 3476965.788326624),2021.0,dry
3029,POINT (564079.3307930178 3476969.603823222),2021.0,dry
3030,POINT (564082.562199168 3476973.4193198206),2021.0,dry
3031,POINT (564085.7936053184 3476977.234816419),2021.0,dry
3032,POINT (564089.0250114687 3476981.0503130173),2021.0,wet
3033,POINT (564092.256417619 3476984.8658096157),2021.0,wet
3034,POINT (564094.9702093684 3476988.869243042),2021.0,dry
3035,POINT (564094.9395232314 3476993.8691488774),2021.0,dry
3036,POINT (564095.2550034779 3476998.743368718),2021.0,dry
3037,POINT (564098.4863896364 3477002.558882247),2021.0,dry
3038,POINT (564101.7177757949 3477006.374395777),2021.0,dry
3101,POINT (563186.8138374067 3476982.5416805963),2021.0,dry
3102,POINT (563190.6608700329 3476985.0397737664),2021.0,dry
3103,POINT (563193.8925892932 3476988.8550051646),2021.0,dry
3104,POINT (563197.1243085534 3476992.670236563),2021.0,dry
3105,POINT (563202.0325440515 3476992.896729521),2021.0,dry
3106,POINT (563206.708526297 3476992.2111252495),2021.0,dry
3107,POINT (563209.986185248 3476988.4352873554),2021.0,dry
3108,POINT (563213.2638441989 3476984.659449462),2021.0,dry
3109,POINT (563217.3754647875 3476982.726634587),2021.0,dry
3110,POINT (563222.3753731783 3476982.756901458),2021.0,dry
3111,POINT (563226.128113355 3476980.0309643764),2021.0,dry
3112,POINT (563229.4057829604 3476976.255135731),2021.0,dry
3113,POINT (563232.6834525656 3476972.4793070857),2021.0,dry
3114,POINT (563235.9611221709 3476968.7034784406),2021.0,dry
3115,POINT (563239.2387917762 3476964.927649795),2021.0,dry
3116,POINT (563243.0614493577 3476962.3562320606),2021.0,dry
3117,POINT (563248.0613576729 3476962.386511411),2021.0,dry
3118,POINT (563252.1030783053 3476960.299210034),2021.0,dry
3119,POINT (563255.3807585649 3476956.5233906372),2021.0,dry
3120,POINT (563258.6584388245 3476952.7475712406),2021.0,dry
3121,POINT (563263.4043298216 3476952.216483254),2021.0,dry
3122,POINT (563268.2450561044 3476951.8949793107),2021.0,dry
3123,POINT (563271.5227445274 3476948.1191670005),2021.0,dry
3124,POINT (563274.8004329506 3476944.3433546904),2021.0,dry
3125,POINT (563278.7473219729 3476942.0464767204),2021.0,dry
3126,POINT (563283.7472301871 3476942.0767727634),2021.0,dry
3127,POINT (563287.6647526576 3476939.7149814824),2021.0,dry
3128,POINT (563290.9424567166 3476935.9391827458),2021.0,dry
3129,POINT (563294.2201607755 3476932.1633840087),2021.0,dry
3130,POINT (563297.4978648343 3476928.3875852716),2021.0,dry
3131,POINT (563300.7755688932 3476924.6117865345),2021.0,dry
3132,POINT (563304.0532729521 3476920.8359877975),2021.0,dry
3133,POINT (563307.3309770109 3476917.0601890604),2021.0,dry
3134,POINT (563310.6086810698 3476913.2843903233),2021.0,dry
3135,POINT (563313.8863851287 3476909.5085915863),2021.0,dry
3136,POINT (563317.1640891876 3476905.7327928497),2021.0,dry
3137,POINT (563320.4417932464 3476901.9569941126),2021.0,dry
3138,POINT (563325.1197148553 3476901.2757124393),2021.0,dry
3139,POINT (563330.0284311848 3476901.1044919672),2021.0,dry
3140,POINT (563333.3061508791 3476897.328706803),2021.0,dry
3141,POINT (563336.5838705733 3476893.552921639),2021.0,dry
3142,POINT (563340.462781378 3476891.105795427),2021.0,dry
3143,POINT (563345.462689403 3476891.1361226686),2021.0,dry
3144,POINT (563350.462597428 3476891.16644991),2021.0,dry
3145,POINT (563355.4625054529 3476891.1967771514),2021.0,dry
3146,POINT (563358.9967116552 3476894.3644720437),2021.0,dry
3147,POINT (563362.2283872986 3476898.1797403875),2021.0,dry
3161,POINT (563418.0027988412 3476877.9285337427),2021.0,dry
3162,POINT (563418.0331596681 3476872.9286259217),2021.0,dry
3163,POINT (563416.026698659 3476868.668405196),2021.0,dry
3164,POINT (563412.795036482 3476864.853125446),2021.0,dry
3165,POINT (563409.5633743049 3476861.0378456954),2021.0,dry
3166,POINT (563412.323870324 3476857.2589587043),2021.0,dry
3167,POINT (563415.6016358145 3476853.4832132957),2021.0,dry
3168,POINT (563418.8794013051 3476849.7074678876),2021.0,dry
3169,POINT (563422.1571667958 3476845.931722479),2021.0,dry
3170,POINT (563425.4349322864 3476842.155977071),2021.0,dry
3171,POINT (563428.712697777 3476838.380231662),2021.0,dry
3172,POINT (563431.9904632675 3476834.604486254),2021.0,dry
3173,POINT (563435.2682287582 3476830.828740846),2021.0,dry
3174,POINT (563438.5459942488 3476827.0529954373),2021.0,dry
3175,POINT (563441.8237597394 3476823.277250029),2021.0,dry
3176,POINT (563445.10152523 3476819.5015046205),2021.0,dry
3177,POINT (563448.3792907207 3476815.7257592124),2021.0,dry
3178,POINT (563451.6570562113 3476811.9500138042),2021.0,dry
3179,POINT (563455.6256979926 3476809.7011813694),2021.0,dry
3180,POINT (563460.6256057018 3476809.7315606326),2021.0,dry
3181,POINT (563464.5215135323 3476807.32196039),2021.0,dry
3182,POINT (563467.7992996386 3476803.5462328787),2021.0,dry
3183,POINT (563471.077085745 3476799.770505367),2021.0,dry
3184,POINT (563474.3548718515 3476795.9947778555),2021.0,dry
3185,POINT (563477.632657958 3476792.219050344),2021.0,dry
3186,POINT (563481.3122434143 3476789.3313537156),2021.0,dry
3187,POINT (563486.3121510348 3476789.3617475647),2021.0,dry
3188,POINT (563491.3120586554 3476789.392141414),2021.0,dry
3189,POINT (563496.3119662759 3476789.422535263),2021.0,dry
3190,POINT (563500.0838329453 3476786.738779351),2021.0,dry
3191,POINT (563503.3616328862 3476782.9630638496),2021.0,dry
3192,POINT (563506.6553194474 3476779.2224601954),2021.0,dry
3193,POINT (563511.6552270043 3476779.2528644972),2021.0,dry
3194,POINT (563516.2261325194 3476778.3351037987),2021.0,dry
3195,POINT (563519.5039480944 3476774.5594018693),2021.0,dry
3196,POINT (563522.7817636696 3476770.7836999404),2021.0,dry
3197,POINT (563526.0595792446 3476767.0079980115),2021.0,dry
3198,POINT (563529.3373948196 3476763.2322960827),2021.0,dry
3199,POINT (563532.6152103947 3476759.456594154),2021.0,dry
3200,POINT (563535.8930259697 3476755.680892225),2021.0,dry
3201,POINT (563539.1708415448 3476751.905190296),2021.0,dry
3202,POINT (563542.4486571199 3476748.129488367),2021.0,dry
3203,POINT (563545.7264726949 3476744.3537864382),2021.0,dry
3204,POINT (563549.0042882699 3476740.5780845094),2021.0,dry
3205,POINT (563553.0287887504 3476738.4526880216),2021.0,dry
3206,POINT (563558.0286961811 3476738.4831130668),2021.0,dry
3207,POINT (563561.8688258226 3476735.9502103506),2021.0,dry
3208,POINT (563565.1466570311 3476732.174521994),2021.0,dry
3209,POINT (563568.4244882398 3476728.398833637),2021.0,dry
3210,POINT (563573.3720312588 3476728.313533722),2021.0,dry
3211,POINT (563578.371938626 3476728.343969219),2021.0,dry
3212,POINT (563583.3718459932 3476728.3744047163),2021.0,dry
3213,POINT (563587.5979296771 3476726.694532254),2021.0,dry
3214,POINT (563590.8757722303 3476722.918853746),2021.0,dry
3215,POINT (563594.1536147835 3476719.143175238),2021.0,dry
3216,POINT (563598.7152095551 3476718.2048632903),2021.0,dry
3217,POINT (563603.7151168202 3476718.235315559),2021.0,dry
3218,POINT (563608.7150240852 3476718.265767828),2021.0,dry
3219,POINT (563613.7149313503 3476718.296220097),2021.0,dry
3220,POINT (563618.7148386154 3476718.326672366),2021.0,dry
3221,POINT (563623.7147458805 3476718.357124635),2021.0,dry
3222,POINT (563628.7146531455 3476718.387576904),2021.0,dry
3223,POINT (563632.4679156882 3476721.086352394),2021.0,dry
3224,POINT (563635.6995246671 3476724.9016772043),2021.0,dry
3225,POINT (563638.9330987711 3476728.712795876),2021.0,dry
3226,POINT (563643.9330059073 3476728.743269291),2021.0,dry
3227,POINT (563648.9329130435 3476728.773742706),2021.0,dry
3228,POINT (563653.9328201798 3476728.804216121),2021.0,dry
3229,POINT (563658.932727316 3476728.8346895357),2021.0,dry
3230,POINT (563663.9326344522 3476728.8651629505),2021.0,dry
3231,POINT (563668.9325415886 3476728.8956363653),2021.0,dry
3232,POINT (563673.9324487248 3476728.92610978),2021.0,dry
3233,POINT (563677.2336372564 3476732.5924846814),2021.0,dry
3234,POINT (563680.4652282194 3476736.407824751),2021.0,dry
3235,POINT (563684.150847194 3476739.251377128),2021.0,dry
3236,POINT (563689.150754227 3476739.281867476),2021.0,dry
3237,POINT (563694.15066126 3476739.312357824),2021.0,dry
3238,POINT (563699.150568293 3476739.3428481715),2021.0,dry
3239,POINT (563702.8480563294 3476742.1609853343),2021.0,dry
3240,POINT (563706.0796357067 3476745.9763352172),2021.0,dry
3241,POINT (563709.3689371829 3476749.668139313),2021.0,dry
3242,POINT (563714.3688441513 3476749.698640275),2021.0,dry
3243,POINT (563718.8868283934 3476750.7606222173),2021.0,dry
3244,POINT (563722.1183942432 3476754.575983558),2021.0,dry
3245,POINT (563725.3499600929 3476758.3913448984),2021.0,dry
3246,POINT (563728.5815259428 3476762.206706239),2021.0,dry
3247,POINT (563731.8130917925 3476766.0220675794),2021.0,dry
3248,POINT (563735.0446576423 3476769.83742892),2021.0,dry
3249,POINT (563738.276223492 3476773.65279026),2021.0,dry
3250,POINT (563741.5077893418 3476777.4681516006),2021.0,dry
3251,POINT (563745.0238521341 3476780.6745939977),2021.0,dry
3252,POINT (563750.023758998 3476780.7051120526),2021.0,dry
3253,POINT (563754.3149533012 3476782.2525045075),2021.0,dry
3254,POINT (563757.5465030454 3476786.067879489),2021.0,dry
3255,POINT (563760.7780527896 3476789.883254471),2021.0,dry
3256,POINT (563764.0096025338 3476793.698629453),2021.0,dry
3257,POINT (563767.241152278 3476797.5140044345),2021.0,dry
3258,POINT (563770.4727020222 3476801.329379416),2021.0,dry
3259,POINT (563775.4602599208 3476801.386340802),2021.0,dry
3260,POINT (563780.0482940475 3476802.298406295),2021.0,dry
3261,POINT (563783.2798328421 3476806.1137905507),2021.0,dry
3262,POINT (563786.5113716366 3476809.9291748065),2021.0,dry
3263,POINT (563790.6784368793 3476811.742248106),2021.0,dry
3264,POINT (563795.6783436132 3476811.7727874694),2021.0,dry
3265,POINT (563799.3184928794 3476814.7136127916),2021.0,dry
3266,POINT (563802.5500233024 3476818.529004138),2021.0,dry
3267,POINT (563805.8965929758 3476822.0981780426),2021.0,dry
3268,POINT (563810.896499632 3476822.128730126),2021.0,dry
3269,POINT (563815.8964062881 3476822.1592822094),2021.0,dry
3270,POINT (563820.8963129444 3476822.189834293),2021.0,dry
3271,POINT (563825.8962196005 3476822.2203863766),2021.0,dry
3272,POINT (563830.8961262567 3476822.25093846),2021.0,dry
3273,POINT (563834.5082935422 3476825.2516412353),2021.0,dry
3274,POINT (563837.7398091641 3476829.0670451177),2021.0,dry
3275,POINT (563841.1143372603 3476832.5763634583),2021.0,dry
3276,POINT (563846.1142438258 3476832.6069303686),2021.0,dry
3277,POINT (563851.1141503913 3476832.6374972793),2021.0,dry
3278,POINT (563856.1140569568 3476832.66806419),2021.0,dry
3279,POINT (563860.122472675 3476834.820682433),2021.0,dry
3280,POINT (563863.3539767098 3476838.636096129),2021.0,dry
3281,POINT (563866.5854807446 3476842.4515098254),2021.0,dry
3282,POINT (563871.33214484 3476843.024096583),2021.0,dry
3283,POINT (563876.332051302 3476843.054680427),2021.0,dry
3284,POINT (563881.331957764 3476843.0852642707),2021.0,dry
3285,POINT (563886.3318642259 3476843.1158481147),2021.0,dry
3286,POINT (563891.331770688 3476843.1464319583),2021.0,dry
3287,POINT (563896.3316771499 3476843.1770158024),2021.0,dry
3288,POINT (563901.3315836119 3476843.207599646),2021.0,dry
3289,POINT (563904.8877514157 3476846.3281314834),2021.0,dry
3290,POINT (563908.1192374335 3476850.143560439),2021.0,dry
3291,POINT (563911.5497178814 3476853.5330950967),2021.0,dry
3292,POINT (563916.5496242526 3476853.5636937674),2021.0,dry
3433,POINT (563913.3727958341 3476810.020753832),2021.0,dry
3434,POINT (563911.2276254962 3476814.2234223234),2021.0,dry
3435,POINT (563911.1970291341 3476819.2233287087),2021.0,dry
3436,POINT (563911.166432772 3476824.223235094),2021.0,dry
3437,POINT (563911.1358364099 3476829.2231414793),2021.0,dry
3438,POINT (563911.1052400478 3476834.2230478646),2021.0,dry
3439,POINT (563911.0746436856 3476839.22295425),2021.0,dry
3440,POINT (563911.6676358772 3476843.996433001),2021.0,dry
3441,POINT (563914.8991186804 3476847.811864679),2021.0,dry
3442,POINT (563918.1306014835 3476851.627296358),2021.0,dry
3616,POINT (564112.5961053036 3476984.8275386933),2021.0,dry
3617,POINT (564111.4979874472 3476989.424985849),2021.0,dry
3618,POINT (564108.2200039616 3476993.2005420025),2021.0,dry
3619,POINT (564104.942020476 3476996.9760981556),2021.0,dry
3620,POINT (564103.6931187669 3477001.5166932303),2021.0,dry
3621,POINT (564103.6624283354 3477006.516599039),2021.0,dry
0,POINT (565743.2846125544 3479369.0827875617),2013.0,dry
1,POINT (565746.5149411468 3479372.8991965),2013.0,dry
2,POINT (565749.7452697393 3479376.715605438),2013.0,dry
3,POINT (565752.9755983318 3479380.5320143765),2013.0,dry
4,POINT (565756.2059269242 3479384.348423315),2013.0,dry
5,POINT (565759.4362555168 3479388.1648322535),2013.0,dry
6,POINT (565760.7330347089 3479392.682790191),2013.0,dry
7,POINT (565760.7015244196 3479397.6826909003),2013.0,dry
8,POINT (565762.4320790041 3479402.043267843),2013.0,dry
9,POINT (565765.662386288 3479405.859694817),2013.0,dry
10,POINT (565768.8926935719 3479409.676121792),2013.0,dry
11,POINT (565772.1230008558 3479413.492548766),2013.0,dry
12,POINT (565775.3533081397 3479417.308975741),2013.0,dry
13,POINT (565778.5836154236 3479421.125402715),2013.0,dry
14,POINT (565781.8139227076 3479424.94182969),2013.0,dry
15,POINT (565785.0442299915 3479428.758256664),2013.0,dry
16,POINT (565788.2745372754 3479432.5746836388),2013.0,dry
17,POINT (565791.5048445594 3479436.391110613),2013.0,dry
18,POINT (565794.7351518432 3479440.2075375877),2013.0,dry
19,POINT (565797.9654591271 3479444.023964562),2013.0,dry
20,POINT (565801.195766411 3479447.8403915367),2013.0,dry
21,POINT (565804.426073695 3479451.656818511),2013.0,dry
22,POINT (565807.6563809789 3479455.4732454857),2013.0,dry
23,POINT (565658.9770389441 3479317.2367149456),2013.0,dry
24,POINT (565663.9769399493 3479317.2681782357),2013.0,dry
25,POINT (565668.9768409545 3479317.299641526),2013.0,dry
26,POINT (565673.7095385602 3479317.902634683),2013.0,dry
