,Q [mm/d],P [mm]
2016-05-13,0.00022056389275599314,0.0
2016-05-14,0.0002005126297781756,0.0
2016-05-15,0.0002005126297781756,0.0
2016-05-16,0.00018046136680035802,0.0
2016-05-17,0.0002005126297781756,0.0
2016-05-18,0.0002005126297781756,0.0
2016-05-19,0.0002005126297781756,0.0
2016-05-20,0.00018046136680035802,0.0
2016-05-21,0.00016041010382254048,0.0
2016-05-22,0.00016041010382254048,0.0
2016-05-23,0.00014035884084472294,0.0
2016-05-24,0.00014035884084472294,0.0
2016-05-25,0.00012030757786690535,0.0
2016-05-26,0.00012030757786690535,0.0
2016-05-27,0.00012030757786690535,0.0
2016-05-28,0.00012030757786690535,0.0
2016-05-29,0.0001002563148890878,0.0
2016-05-30,0.0001002563148890878,0.0
2016-05-31,0.0001002563148890878,0.0
2016-06-01,8.020505191127024e-05,0.0
2016-06-02,8.020505191127024e-05,0.0
2016-06-03,6.015378893345268e-05,0.0
2016-06-04,4.010252595563512e-05,0.0
2016-06-05,4.010252595563512e-05,0.0
2016-06-06,4.010252595563512e-05,0.0
2016-06-07,4.010252595563512e-05,0.0
2016-06-08,2.005126297781756e-05,0.0
2016-06-09,4.010252595563512e-05,0.0
2016-06-10,4.010252595563512e-05,1.4605
2016-06-11,4.010252595563512e-05,0.6773333333333333
2016-06-12,6.015378893345268e-05,0.0
2016-06-13,6.015378893345268e-05,0.0
2016-06-14,6.015378893345268e-05,0.0
2016-06-15,4.010252595563512e-05,0.0
2016-06-16,4.010252595563512e-05,0.0
2016-06-17,4.010252595563512e-05,0.0
2016-06-18,4.010252595563512e-05,0.0
2016-06-19,2.005126297781756e-05,0.0
2016-06-20,2.005126297781756e-05,0.0
2016-06-21,2.005126297781756e-05,0.0
2016-06-22,2.005126297781756e-05,0.0
2016-06-23,2.005126297781756e-05,0.0
2016-06-24,2.005126297781756e-05,0.33866666666666667
2016-06-25,2.005126297781756e-05,0.8889999999999999
2016-06-26,4.010252595563512e-05,0.0
2016-06-27,4.010252595563512e-05,1.7779999999999998
2016-06-28,4.010252595563512e-05,1.016
2016-06-29,8.020505191127024e-05,5.065888888888889
2016-06-30,0.0001002563148890878,1.0795
2016-07-01,0.00014035884084472294,2.3706666666666667
2016-07-02,0.00016041010382254048,0.8572500000000001
2016-07-03,0.0002005126297781756,0.0
2016-07-04,0.00018046136680035802,0.0
2016-07-05,0.00018046136680035802,0.0
2016-07-06,0.00018046136680035802,0.889
2016-07-07,0.00018046136680035802,3.598333333333333
2016-07-08,0.00016041010382254048,0.0
2016-07-09,0.0001002563148890878,0.0
2016-07-10,0.0001002563148890878,0.0
2016-07-11,8.020505191127024e-05,0.0
2016-07-12,8.020505191127024e-05,0.0
2016-07-13,8.020505191127024e-05,0.4656666666666667
2016-07-14,8.020505191127024e-05,0.0
2016-07-15,8.020505191127024e-05,0.0
2016-07-16,8.020505191127024e-05,2.1166666666666667
2016-07-17,8.020505191127024e-05,0.0
2016-07-18,0.0001002563148890878,1.6933333333333334
2016-07-19,8.020505191127024e-05,1.0413999999999999
2016-07-20,8.020505191127024e-05,3.513666666666666
2016-07-21,6.015378893345268e-05,0.0
2016-07-22,6.015378893345268e-05,2.6162
2016-07-23,4.010252595563512e-05,0.0
2016-07-24,4.010252595563512e-05,8.297333333333334
2016-07-25,4.010252595563512e-05,0.0
2016-07-26,4.010252595563512e-05,0.0
2016-07-27,6.015378893345268e-05,10.033
2016-07-28,6.015378893345268e-05,0.0
2016-07-29,4.010252595563512e-05,0.0
2016-07-30,6.015378893345268e-05,0.0
2016-07-31,8.020505191127024e-05,16.03022222222222
2016-08-01,0.0004411277855119863,0.809625
2016-08-02,0.003769637439829701,3.704166666666667
2016-08-03,0.002125433875648661,0.0
2016-08-04,0.0011028194637799657,1.1006666666666667
2016-08-05,0.0006416404152901619,0.254
2016-08-06,0.00046117904848980384,0.254
2016-08-07,0.0003809739965785336,0.0
2016-08-08,0.0004010252595563512,0.0
2016-08-09,0.0029675869207169987,29.760333333333335
2016-08-10,0.003148048287517357,6.117166666666666
2016-08-11,0.0028472793428500932,0.0
2016-08-12,0.002185587664582114,0.0
2016-08-13,0.002085331349693026,0.0
2016-08-14,0.0019650237718261206,0.0
2016-08-15,0.001864767456937033,0.0
2016-08-16,0.0018246649309813978,0.0
2016-08-17,0.0017845624050257627,0.0
2016-08-18,0.001764511142047945,0.0
2016-08-19,0.00172440861609231,0.9313333333333333
2016-08-20,0.0016642548271588575,2.413
2016-08-21,0.0019249212458704857,0.254
2016-08-22,0.0017043573531144926,0.0
2016-08-23,0.001543947249291952,0.0
2016-08-24,0.0016442035641810399,0.0
2016-08-25,0.0016642548271588575,0.0
2016-08-26,0.0016442035641810399,0.0
2016-08-27,0.0015639985122697696,0.0
2016-08-28,0.001503844723336317,0.0
2016-08-29,0.0014436909344028642,0.0
2016-08-30,0.0013835371454694113,0.0
2016-08-31,0.0013835371454694113,1.397
2016-09-01,0.0013434346195137763,0.0
2016-09-02,0.0012632295676025063,0.254
2016-09-03,0.0011629732527134184,0.0
2016-09-04,0.0010827682008021481,0.0
2016-09-05,0.0010226144118686954,0.0
2016-09-06,0.0010226144118686954,4.318
2016-09-07,0.009724862544241515,76.073
2016-09-08,0.016622497008610754,1.905
2016-09-09,0.013273936091315225,0.0
2016-09-10,0.009323837284685164,0.0
2016-09-11,0.007759838772415395,0.0
2016-09-12,0.006797378149480153,0.0
2016-09-13,0.0059752763673896325,0.0
2016-09-14,0.005433892266988558,0.0
2016-09-15,0.00493261069254312,0.0
2016-09-16,0.004491482907031134,0.0
2016-09-17,0.003990201332585694,0.0
2016-09-18,0.00352902228409589,0.0
2016-09-19,0.0031680995504951744,0.0
2016-09-20,0.002867330605827911,0.0
2016-09-21,0.0025665616611606477,0.0
2016-09-22,0.0023058952424490193,0.0
2016-09-23,0.002125433875648661,0.0
2016-09-24,0.0020051262977817557,0.0
2016-09-25,0.0018046136680035802,0.0
2016-09-26,0.0018447161939592154,3.0268333333333337
2016-09-27,0.0017845624050257627,2.2497142857142856
2016-09-28,0.0016442035641810399,0.254
2016-09-29,0.0016442035641810399,14.985999999999999
2016-09-30,0.001543947249291952,19.431
2016-10-01,0.0014637421973806818,0.0
2016-10-02,0.0014436909344028642,6.434666666666666
2016-10-03,0.0014236396714250466,0.0
2016-10-04,0.0013434346195137763,0.0
2016-10-05,0.0012832808305803238,0.0
2016-10-06,0.0012431783046246887,0.0
2016-10-07,0.0012231270416468711,0.0
2016-10-08,0.0012231270416468711,0.0
2016-10-09,0.001183024515691236,0.0
2016-10-10,0.0011228707267577835,0.0
2016-10-11,0.0011228707267577835,0.0
2016-10-12,0.0011228707267577835,0.0
2016-10-13,0.0011028194637799657,0.0
2016-10-14,0.0010627169378243306,0.0
2016-10-15,0.001042665674846513,0.0
2016-10-16,0.0009825118859130603,0.0
2016-10-17,0.0009624606229352428,0.0
2016-10-18,0.0009223580969796077,0.0
2016-10-19,0.0009023068340017901,0.0
2016-10-20,0.000862204308046155,0.0
2016-10-21,0.0008421530450683375,0.0
2016-10-22,0.0008221017820905199,0.0
2016-10-23,0.0008221017820905199,0.0
2016-10-24,0.0008020505191127024,0.762
2016-10-25,0.0007819992561348848,0.0
2016-10-26,0.0007619479931570672,0.0
2016-10-27,0.0007218454672014321,0.0
2016-10-28,0.0007017942042236145,0.0
2016-10-29,0.0007017942042236145,0.0
2016-10-30,0.0006616916782679795,0.0
2016-10-31,0.0006616916782679795,0.0
2016-11-01,0.0006616916782679795,0.0
2016-11-02,0.0006616916782679795,2.413
2016-11-03,0.000681742941245797,3.9878
2016-11-04,0.0006416404152901619,0.0
2016-11-05,0.0006416404152901619,0.0
2016-11-06,0.0006416404152901619,0.0
2016-11-07,0.0006215891523123444,0.0
2016-11-08,0.0006015378893345268,0.0
2016-11-09,0.0005814866263567092,0.0
2016-11-10,0.0006015378893345268,0.0
2016-11-11,0.0005814866263567092,0.0
2016-11-12,0.0005814866263567092,0.0
2016-11-13,0.0005614353633788917,0.0
2016-11-14,0.0005614353633788917,0.0
2016-11-15,0.0005413841004010741,0.0
2016-11-16,0.0005413841004010741,0.0
2016-11-17,0.0005213328374232565,0.0
2016-11-18,0.0005213328374232565,0.0
2016-11-19,0.0005213328374232565,0.0
2016-11-20,0.0005012815744454389,0.0
2016-11-21,0.0005012815744454389,0.0
2016-11-22,0.0005213328374232565,0.0
2016-11-23,0.0005012815744454389,0.0
2016-11-24,0.0005012815744454389,0.0
2016-11-25,0.0004812303114676214,0.0
2016-11-26,0.0004812303114676214,0.0
2016-11-27,0.00046117904848980384,0.0
2016-11-28,0.0004812303114676214,0.254
2016-11-29,0.0004812303114676214,0.254
2016-11-30,0.0004812303114676214,0.0
2016-12-01,0.0004812303114676214,0.0
2016-12-02,0.0004812303114676214,0.8466666666666667
2016-12-03,0.0005012815744454389,0.254
2016-12-04,0.0004812303114676214,0.0
2016-12-05,0.00046117904848980384,0.0
2016-12-06,0.0004411277855119863,0.0
2016-12-07,0.0004411277855119863,0.0
2016-12-08,0.0004411277855119863,0.0
2016-12-09,0.0004411277855119863,0.0
2016-12-10,0.0004411277855119863,0.0
2016-12-11,0.0004411277855119863,0.0
2016-12-12,0.0004411277855119863,0.0
2016-12-13,0.00042107652253416876,0.0
2016-12-14,0.00042107652253416876,0.0
2016-12-15,0.00042107652253416876,0.0
2016-12-16,0.0004010252595563512,0.0
2016-12-17,0.00046117904848980384,4.445
2016-12-18,0.0004411277855119863,0.0
2016-12-19,0.0004411277855119863,0.0
2016-12-20,0.00042107652253416876,0.0
2016-12-21,0.00046117904848980384,2.391833333333333
2016-12-22,0.0009424093599574253,10.740571428571428
2016-12-23,0.0007418967301792497,0.0
2016-12-24,0.0006215891523123444,2.2225
2016-12-25,0.0006215891523123444,0.9313333333333333
2016-12-26,0.0005614353633788917,0.0
2016-12-27,0.0005614353633788917,0.0
2016-12-28,0.0005614353633788917,0.0
2016-12-29,0.0005413841004010741,0.0
2016-12-30,0.0005413841004010741,0.0
2016-12-31,0.0005814866263567092,0.4445
2017-01-01,0.0008221017820905199,5.36575
2017-01-02,0.0009023068340017901,0.0
2017-01-03,0.0008221017820905199,0.0
2017-01-04,0.0008020505191127024,0.0
2017-01-05,0.0008421530450683375,0.0
2017-01-06,0.0009223580969796077,0.0
2017-01-07,0.0010025631488908779,0.0
2017-01-08,0.001042665674846513,0.0
2017-01-09,0.0010627169378243306,0.0
2017-01-10,0.0010827682008021481,0.0
2017-01-11,0.0010627169378243306,0.0
2017-01-12,0.001042665674846513,0.0
2017-01-13,0.0010226144118686954,0.0
2017-01-14,0.0010226144118686954,1.397
2017-01-15,0.001042665674846513,3.090333333333333
2017-01-16,0.0010025631488908779,0.0
2017-01-17,0.0009624606229352428,0.0
2017-01-18,0.0009424093599574253,0.0
2017-01-19,0.0009223580969796077,0.0
2017-01-20,0.0010226144118686954,7.450666666666667
2017-01-21,0.0065367117307685236,0.254
2017-01-22,0.0037495861768518835,0.0
2017-01-23,0.002726971764983188,0.33866666666666667
2017-01-24,0.0027670742909388225,0.381
2017-01-25,0.0026668179760497355,0.0
2017-01-26,0.0025866129241384653,0.0
2017-01-27,0.0026668179760497355,0.0
2017-01-28,0.0026868692390275527,0.0
2017-01-29,0.0027069205020053702,0.0
2017-01-30,0.0026267154500941004,0.0
2017-01-31,0.00246630534627156,0.0
2017-02-01,0.0023861002943602896,0.0
2017-02-02,0.0022657927164933837,0.0
2017-02-03,0.002125433875648661,0.0
2017-02-04,0.0020251775607595733,0.0
2017-02-05,0.0019449725088483032,0.0
2017-02-06,0.0018848187199148505,0.0
2017-02-07,0.0017845624050257627,0.0
2017-02-08,0.0017043573531144926,0.0
2017-02-09,0.0016642548271588575,0.0
2017-02-10,0.0016241523012032225,0.0
2017-02-11,0.0016642548271588575,0.0
2017-02-12,0.0017043573531144926,0.635
2017-02-13,0.0018848187199148505,1.2192
2017-02-14,0.0016241523012032225,0.0
2017-02-15,0.001503844723336317,0.0
2017-02-16,0.001403588408447229,0.0
2017-02-17,0.001323383356535959,0.0
2017-02-18,0.0016041010382254048,0.3628571428571429
2017-02-19,0.0016041010382254048,0.254
2017-02-20,0.0015840497752475872,0.0
2017-02-21,0.0015639985122697696,0.0
2017-02-22,0.0015840497752475872,0.0
2017-02-23,0.001684306090136675,0.0
2017-02-24,0.001904869982892668,0.0
2017-02-25,0.0022056389275599314,0.0
2017-02-26,0.0024262028203159247,0.0
2017-02-27,0.002506407872227195,0.0
2017-02-28,0.0024863566092493774,0.0
2017-03-01,0.002406151557338107,0.0
2017-03-02,0.0023058952424490193,0.0
2017-03-03,0.0022056389275599314,0.0
2017-03-04,0.0021053826126708436,0.0
2017-03-05,0.0020051262977817557,0.0
2017-03-06,0.0018848187199148505,0.0
2017-03-07,0.0017845624050257627,0.0
2017-03-08,0.0017043573531144926,0.0
2017-03-09,0.0016442035641810399,0.0
2017-03-10,0.0015840497752475872,0.0
2017-03-11,0.0015639985122697696,0.0
2017-03-12,0.001503844723336317,0.0
2017-03-13,0.0014436909344028642,0.0
2017-03-14,0.0014236396714250466,0.0
2017-03-15,0.0013835371454694113,0.0
2017-03-16,0.0013434346195137763,0.0
2017-03-17,0.0013033320935581414,0.0
2017-03-18,0.0012832808305803238,0.0
2017-03-19,0.0012632295676025063,0.0
2017-03-20,0.0012231270416468711,0.0
2017-03-21,0.0012231270416468711,0.0
2017-03-22,0.0012030757786690536,0.0
2017-03-23,0.0012030757786690536,0.508
2017-03-24,0.0012030757786690536,0.0
2017-03-25,0.0012030757786690536,0.0
2017-03-26,0.0011228707267577835,0.0
2017-03-27,0.0011028194637799657,0.0
2017-03-28,0.0011028194637799657,0.635
2017-03-29,0.0010627169378243306,0.0
2017-03-30,0.0010226144118686954,0.0
2017-03-31,0.0010025631488908779,0.0
2017-04-01,0.0010226144118686954,4.995333333333334
2017-04-02,0.0010025631488908779,0.0
2017-04-03,0.0009424093599574253,0.0
2017-04-04,0.0009223580969796077,0.0
2017-04-05,0.0008822555710239725,0.0
2017-04-06,0.000862204308046155,0.0
2017-04-07,0.0008421530450683375,0.0
2017-04-08,0.0008221017820905199,0.0
2017-04-09,0.0008221017820905199,0.0
2017-04-10,0.0007819992561348848,0.0
2017-04-11,0.0007619479931570672,0.0
2017-04-12,0.0007418967301792497,0.0
2017-04-13,0.0007418967301792497,0.0
2017-04-14,0.0007218454672014321,0.0
2017-04-15,0.0007017942042236145,0.0
2017-04-16,0.000681742941245797,0.0
2017-04-17,0.0006616916782679795,0.0
2017-04-18,0.0006416404152901619,0.0
2017-04-19,0.0006215891523123444,0.0
2017-04-20,0.0006015378893345268,0.0
2017-04-21,0.0005814866263567092,0.0
2017-04-22,0.0005614353633788917,0.0
2017-04-23,0.0005614353633788917,0.0
2017-04-24,0.0005614353633788917,0.0
2017-04-25,0.0005413841004010741,0.0
2017-04-26,0.0005213328374232565,0.0
2017-04-27,0.0005213328374232565,0.0
2017-04-28,0.0005213328374232565,0.0
2017-04-29,0.0005012815744454389,0.0
2017-04-30,0.0005012815744454389,0.0
2017-05-01,0.0005012815744454389,0.0
2017-05-02,0.0004812303114676214,0.0
2017-05-03,0.0004812303114676214,0.0
2017-05-04,0.00046117904848980384,0.0
2017-05-05,0.0004411277855119863,0.0
2017-05-06,0.0004411277855119863,0.0
2017-05-07,0.00042107652253416876,0.0
2017-05-08,0.00042107652253416876,0.8466666666666667
2017-05-09,0.00042107652253416876,0.9615714285714285
2017-05-10,0.00042107652253416876,0.0
2017-05-11,0.0003809739965785336,0.0
2017-05-12,0.00036092273360071605,0.0
2017-05-13,0.00032082020764508096,0.0
2017-05-14,0.0003007689446672634,0.0
2017-05-15,0.0002807176816894459,0.0
2017-05-16,0.0002406151557338107,0.0
2017-05-17,0.0002406151557338107,0.0
2017-05-18,0.00022056389275599314,0.0
2017-05-19,0.00022056389275599314,0.0
2017-05-20,0.00022056389275599314,0.0
2017-05-21,0.0002005126297781756,0.0
2017-05-22,0.0002005126297781756,0.0
2017-05-23,0.0002005126297781756,0.0
2017-05-24,0.00018046136680035802,0.0
2017-05-25,0.00018046136680035802,0.0
2017-05-26,0.00018046136680035802,0.0
2017-05-27,0.00018046136680035802,0.0
2017-05-28,0.00016041010382254048,0.0
2017-05-29,0.00016041010382254048,0.0
2017-05-30,0.00016041010382254048,0.0
2017-05-31,0.00014035884084472294,0.0
2017-06-01,0.00014035884084472294,0.0
2017-06-02,0.00012030757786690535,0.0
2017-06-03,0.00012030757786690535,0.0
2017-06-04,0.00012030757786690535,0.0
2017-06-05,0.0001002563148890878,0.0
2017-06-06,0.0001002563148890878,0.0
2017-06-07,8.020505191127024e-05,0.0
2017-06-08,8.020505191127024e-05,0.0
2017-06-09,6.015378893345268e-05,0.0
2017-06-10,6.015378893345268e-05,0.0
2017-06-11,6.015378893345268e-05,0.0
2017-06-12,4.010252595563512e-05,0.0
2017-06-13,4.010252595563512e-05,0.0
2017-06-14,4.010252595563512e-05,0.0
2017-06-15,4.010252595563512e-05,0.0
2017-06-16,2.005126297781756e-05,0.0
2017-06-17,2.005126297781756e-05,0.0
2017-06-18,2.005126297781756e-05,0.0
2017-06-19,2.005126297781756e-05,0.0
2017-06-20,2.005126297781756e-05,0.254
2017-06-21,2.005126297781756e-05,0.0
2017-06-22,0.0,0.0
2017-06-23,0.0,0.0
2017-06-24,0.0,0.0
2017-06-25,0.0,0.0
2017-06-26,0.0,0.0
2017-06-27,0.0,0.0
2017-06-28,0.0,0.0
2017-06-29,0.0,0.0
2017-06-30,0.0,0.0
2017-07-01,0.0,0.0
2017-07-02,0.0,0.5715
2017-07-03,0.0,0.762
2017-07-04,0.0,0.0
2017-07-05,0.0,0.0
2017-07-06,0.0,0.0
2017-07-07,0.0,0.0
2017-07-08,0.0,0.508
2017-07-09,0.0,0.0
2017-07-10,0.0,0.254
2017-07-11,0.0,0.9842500000000001
2017-07-12,0.0,6.19125
2017-07-13,0.0,16.213666666666665
2017-07-14,0.0,0.254
2017-07-15,0.0,1.3123333333333334
2017-07-16,0.0,0.254
2017-07-17,2.005126297781756e-05,0.0
2017-07-18,6.015378893345268e-05,11.895666666666665
2017-07-19,8.020505191127024e-05,3.6406666666666667
2017-07-20,6.015378893345268e-05,0.0
2017-07-21,0.0001002563148890878,0.0
2017-07-22,0.00012030757786690535,0.254
2017-07-23,0.00026066641871162825,12.518571428571429
2017-07-24,0.0004010252595563512,0.4572
2017-07-25,0.0002807176816894459,0.0
2017-07-26,0.00026066641871162825,0.0
2017-07-27,0.00026066641871162825,1.524
2017-07-28,0.0002406151557338107,0.3175
2017-07-29,0.0002406151557338107,0.254
2017-07-30,0.0002807176816894459,3.084285714285714
2017-07-31,0.0002807176816894459,9.398
2017-08-01,0.0046117904848980385,7.3871666666666655
2017-08-02,0.0067372243605467,1.524
2017-08-03,0.004812303114676214,1.016
2017-08-04,0.004531585432986767,0.0
2017-08-05,0.0047521493257427615,0.0
2017-08-06,0.004290970277252957,0.0
2017-08-07,0.004070406384496964,0.254
2017-08-08,0.003769637439829701,0.0
2017-08-09,0.0034287659692068028,1.9896666666666667
2017-08-10,0.003047791972628269,0.3463636363636364
2017-08-11,0.002606664187116283,0.0
2017-08-12,0.0025665616611606477,0.5334
2017-08-13,0.0024863566092493774,0.254
2017-08-14,0.0028472793428500932,3.5559999999999996
2017-08-15,0.003007689446672634,0.0
2017-08-16,0.0029274843947613635,0.0
2017-08-17,0.0026868692390275527,0.0
2017-08-18,0.0024462540832937423,0.0
2017-08-19,0.0023058952424490193,0.0
2017-08-20,0.002225690190537749,0.0
2017-08-21,0.0020051262977817557,0.0
2017-08-22,0.0018246649309813978,0.0
2017-08-23,0.005433892266988558,2.582333333333333
2017-08-24,0.008040556454104841,0.0
2017-08-25,0.008762401921306274,0.0
2017-08-26,0.0073788647758368615,0.0
2017-08-27,0.00697783951628051,0.0
2017-08-28,0.006296096575034714,0.0
2017-08-29,0.0059752763673896325,0.0
2017-08-30,0.005614353633788916,0.0
2017-08-31,0.0048925081665874845,0.0
2017-09-01,0.00419071396236387,0.0
2017-09-02,0.003729534913874066,0.0
2017-09-03,0.00344881723218462,0.0
2017-09-04,0.0031079457615617216,0.381
2017-09-05,0.0026868692390275527,0.0
2017-09-06,0.002225690190537749,0.0
2017-09-07,0.0019650237718261206,0.0
2017-09-08,0.0021454851386264787,1.1853333333333333
2017-09-09,0.002045228823737391,0.0
2017-09-10,0.001684306090136675,0.0
2017-09-11,0.0015238959863141345,0.0
2017-09-12,0.001403588408447229,0.0
2017-09-13,0.0013835371454694113,0.7196666666666666
2017-09-14,0.0013434346195137763,0.9736666666666668
2017-09-15,0.0013033320935581414,0.0
2017-09-16,0.0012231270416468711,0.0
2017-09-17,0.001042665674846513,0.0
2017-09-18,0.0009424093599574253,0.0
2017-09-19,0.0009624606229352428,0.0
2017-09-20,0.0010025631488908779,0.0
2017-09-21,0.0009424093599574253,0.0
2017-09-22,0.0009023068340017901,0.0
2017-09-23,0.0009424093599574253,0.0
2017-09-24,0.0009223580969796077,0.0
2017-09-25,0.0007619479931570672,0.0
2017-09-26,0.0007017942042236145,0.0
2017-09-27,0.0005814866263567092,0.0
2017-09-28,0.0007017942042236145,0.0
2017-09-29,0.0006416404152901619,0.5503333333333333
2017-09-30,0.0005814866263567092,0.0
2017-10-01,0.0006215891523123444,0.0
2017-10-02,0.0006416404152901619,0.0
2017-10-03,0.000681742941245797,0.0
2017-10-04,0.0006616916782679795,0.0
2017-10-05,0.0006015378893345268,0.0
2017-10-06,0.0005614353633788917,0.0
2017-10-07,0.0005413841004010741,0.0
2017-10-08,0.0005213328374232565,0.0
2017-10-09,0.0004812303114676214,0.0
2017-10-10,0.00046117904848980384,0.0
2017-10-11,0.00046117904848980384,0.0
2017-10-12,0.0004411277855119863,0.0
2017-10-13,0.0004411277855119863,0.0
2017-10-14,0.0004010252595563512,0.0
2017-10-15,0.0003809739965785336,0.0
